PuzzleType,TimeToSolve,ExperienceRating
Logic,10.78,Neutral
Logic,5.78,Fun
Logic,9.98,Neutral
Logic,13.42,Neutral
Logic,10.10,Neutral
Logic,10.38,Neutral
Logic,10.58,Neutral
Logic,10.25,Neutral
Logic,10.70,Fun
Logic,7.48,Fun
Logic,9.54,Fun
Logic,9.82,Fun
Logic,11.64,Neutral
Logic,10.91,Neutral
Logic,8.98,Neutral
Logic,12.20,Neutral
Logic,12.95,Neutral
Logic,7.94,Fun
Logic,10.87,Neutral
Logic,9.00,Fun
Logic,9.28,Fun
Logic,11.34,Neutral
Logic,12.18,Neutral
Logic,11.26,Fun
Logic,9.43,Neutral
Logic,12.76,Neutral
Logic,12.56,Frustrating
Logic,8.52,Fun
Logic,11.13,Neutral
Logic,8.18,Neutral
Logic,13.43,Neutral
Logic,11.04,Neutral
Logic,12.63,Neutral
Logic,11.28,Neutral
Logic,10.28,Fun
Logic,12.00,Neutral
Logic,8.29,Fun
Logic,7.63,Fun
Logic,9.24,Fun
Logic,11.03,Neutral
Logic,9.67,Fun
Logic,9.57,Fun
Logic,12.34,Neutral
Logic,9.50,Fun
Logic,12.45,Neutral
Logic,8.95,Neutral
Logic,9.99,Neutral
Logic,8.85,Fun
Logic,9.65,Fun
Logic,8.18,Neutral
Logic,11.39,Neutral
Logic,12.86,Neutral
Logic,11.07,Neutral
Logic,13.92,Neutral
Logic,7.22,Fun
Logic,9.00,Fun
Logic,11.55,Neutral
Logic,11.77,Neutral
Logic,11.15,Fun
Logic,13.99,Neutral
Logic,13.85,Frustrating
Logic,7.58,Neutral
Logic,9.67,Fun
Logic,7.63,Fun
Logic,8.44,Neutral
Logic,11.00,Fun
Logic,11.20,Neutral
Logic,8.94,Fun
Logic,11.10,Neutral
Logic,9.04,Neutral
Logic,11.00,Neutral
Logic,10.73,Neutral
Logic,9.93,Fun
Logic,8.58,Fun
Logic,9.57,Neutral
Logic,11.48,Neutral
Logic,9.51,Fun
Logic,9.85,Fun
Logic,8.36,Neutral
Logic,9.63,Fun
Logic,10.45,Neutral
Logic,9.04,Neutral
Logic,9.73,Fun
Logic,8.30,Fun
Logic,12.00,Frustrating
Logic,14.92,Frustrating
Logic,9.65,Fun
Logic,11.43,Frustrating
Logic,13.66,Neutral
Logic,9.73,Neutral
Logic,9.72,Neutral
Logic,11.79,Neutral
Logic,8.60,Fun
Logic,10.15,Neutral
Logic,9.39,Neutral
Logic,8.56,Fun
Logic,11.34,Neutral
Logic,10.22,Fun
Logic,14.84,Neutral
Logic,4.81,Fun
Logic,11.79,Neutral
Logic,8.86,Neutral
Logic,9.93,Fun
Logic,8.32,Fun
Logic,11.66,Fun
Logic,13.21,Neutral
Logic,11.48,Neutral
Logic,8.68,Neutral
Logic,13.73,Neutral
Logic,10.17,Neutral
Logic,10.86,Neutral
Logic,10.40,Neutral
Logic,10.07,Neutral
Logic,10.66,Neutral
Logic,8.44,Fun
Logic,12.81,Neutral
Logic,11.79,Neutral
Logic,10.66,Neutral
Logic,12.39,Neutral
Logic,8.06,Fun
Logic,12.67,Frustrating
Logic,10.92,Neutral
Logic,11.51,Neutral
Logic,9.59,Fun
Logic,8.94,Fun
Logic,9.41,Neutral
Logic,12.57,Fun
Logic,12.68,Neutral
Logic,13.61,Frustrating
Logic,10.38,Neutral
Logic,8.99,Fun
Logic,13.44,Neutral
Logic,7.40,Fun
Logic,10.18,Fun
Logic,11.71,Neutral
Logic,8.18,Fun
Logic,7.38,Fun
Logic,11.48,Fun
Logic,13.74,Frustrating
Logic,9.07,Fun
Logic,9.13,Fun
Logic,8.62,Neutral
Logic,13.47,Neutral
Logic,9.08,Fun
Logic,8.83,Fun
Logic,8.89,Neutral
Logic,9.32,Neutral
Logic,9.30,Fun
Logic,11.71,Neutral
Logic,11.10,Neutral
Logic,11.45,Neutral
Logic,9.24,Neutral
Logic,11.95,Fun
Logic,4.41,Fun
Logic,12.76,Neutral
Logic,10.90,Neutral
Logic,9.69,Neutral
Logic,11.45,Neutral
Logic,8.05,Neutral
Logic,9.23,Neutral
Logic,10.72,Neutral
Logic,7.37,Fun
Logic,10.42,Fun
Logic,10.43,Fun
Logic,9.94,Fun
Logic,7.91,Fun
Logic,12.83,Fun
Logic,7.53,Fun
Logic,7.55,Neutral
Logic,9.33,Fun
Logic,13.60,Neutral
Logic,10.71,Neutral
Logic,11.02,Neutral
Logic,10.07,Fun
Logic,11.04,Neutral
Logic,11.77,Fun
Logic,11.91,Neutral
Logic,13.24,Neutral
Logic,8.94,Neutral
Logic,10.18,Fun
Logic,11.33,Neutral
Logic,12.15,Neutral
Logic,9.83,Fun
Logic,11.80,Fun
Logic,9.40,Fun
Logic,9.82,Neutral
Logic,12.52,Neutral
Logic,6.73,Fun
Logic,10.94,Neutral
Logic,12.35,Neutral
Logic,9.81,Fun
Logic,11.75,Neutral
Logic,9.09,Neutral
Logic,10.84,Neutral
Logic,10.52,Frustrating
Logic,10.44,Fun
Logic,7.95,Fun
Logic,10.17,Neutral
Logic,8.87,Fun
Logic,9.78,Neutral
Logic,12.55,Neutral
Logic,9.37,Neutral
Logic,10.43,Neutral
Logic,10.71,Neutral
Logic,10.12,Fun
Logic,12.11,Neutral
Logic,10.42,Neutral
Logic,10.81,Fun
Logic,8.72,Fun
Logic,9.74,Fun
Logic,9.21,Fun
Logic,11.45,Neutral
Logic,12.80,Neutral
Logic,9.58,Fun
Logic,6.07,Fun
Logic,8.81,Neutral
Logic,8.63,Fun
Logic,12.86,Neutral
Logic,10.79,Neutral
Logic,13.63,Neutral
Logic,11.30,Neutral
Logic,7.40,Fun
Logic,11.49,Fun
Logic,9.00,Neutral
Logic,10.50,Neutral
Logic,10.30,Neutral
Logic,10.21,Neutral
Logic,9.84,Neutral
Logic,14.34,Neutral
Logic,13.52,Neutral
Logic,8.72,Fun
Logic,10.90,Neutral
Logic,12.80,Neutral
Logic,12.71,Neutral
Logic,8.71,Fun
Logic,13.32,Frustrating
Logic,9.09,Fun
Logic,10.75,Neutral
Logic,10.84,Neutral
Logic,6.66,Neutral
Logic,10.23,Neutral
Logic,6.30,Fun
Logic,6.57,Fun
Logic,11.14,Fun
Logic,11.18,Neutral
Logic,12.45,Fun
Logic,11.26,Neutral
Logic,9.15,Fun
Logic,8.90,Fun
Logic,12.11,Neutral
Logic,13.40,Neutral
Logic,12.10,Neutral
Logic,10.93,Neutral
Logic,10.36,Neutral
Logic,13.76,Neutral
Logic,5.52,Fun
Logic,12.49,Neutral
Logic,10.16,Fun
Logic,8.25,Fun
Logic,12.17,Neutral
Logic,8.54,Neutral
Logic,11.19,Neutral
Logic,10.87,Fun
Logic,10.78,Neutral
Logic,6.80,Fun
Logic,10.82,Fun
Logic,9.51,Fun
Logic,9.09,Fun
Logic,8.13,Fun
Logic,8.22,Fun
Logic,8.81,Fun
Logic,12.99,Neutral
Logic,11.89,Neutral
Logic,11.05,Neutral
Logic,13.93,Neutral
Logic,13.72,Frustrating
Logic,12.31,Neutral
Logic,8.13,Fun
Logic,13.37,Fun
Logic,10.10,Frustrating
Logic,10.01,Fun
Logic,10.98,Neutral
Logic,10.63,Neutral
Logic,9.51,Neutral
Logic,11.87,Neutral
Logic,9.54,Neutral
Logic,9.37,Fun
Logic,9.99,Neutral
Logic,8.98,Fun
Logic,10.81,Neutral
Logic,10.31,Fun
Logic,9.91,Fun
Logic,11.43,Neutral
Logic,6.85,Fun
Logic,11.00,Neutral
Logic,12.30,Neutral
Logic,12.26,Neutral
Logic,14.96,Frustrating
Logic,9.22,Neutral
Logic,8.54,Neutral
Logic,11.15,Neutral
Logic,7.13,Fun
Logic,12.92,Neutral
Logic,8.41,Fun
Logic,11.38,Neutral
Logic,9.82,Fun
Logic,5.74,Neutral
Logic,11.02,Neutral
Logic,8.29,Fun
Logic,12.34,Neutral
Logic,5.60,Fun
Logic,10.24,Fun
Logic,8.39,Fun
Logic,12.75,Fun
Logic,9.04,Fun
Logic,12.37,Neutral
Logic,9.56,Neutral
Logic,10.76,Fun
Logic,13.42,Neutral
Logic,9.14,Fun
Logic,14.14,Frustrating
Logic,12.47,Frustrating
Logic,13.07,Neutral
Logic,6.01,Fun
Logic,10.16,Fun
Logic,7.57,Fun
Logic,12.02,Fun
Logic,12.95,Neutral
Logic,9.26,Fun
Logic,9.48,Neutral
Logic,7.26,Fun
Logic,12.08,Neutral
Logic,13.42,Neutral
Logic,7.10,Fun
Logic,6.87,Fun
Logic,12.79,Frustrating
Logic,13.20,Neutral
Logic,11.24,Neutral
Logic,10.98,Neutral
Logic,9.26,Fun
Logic,11.18,Neutral
Logic,9.60,Neutral
Logic,14.59,Neutral
Logic,9.60,Fun
Logic,4.23,Fun
Logic,11.50,Fun
Logic,7.99,Fun
Logic,12.15,Neutral
Logic,7.41,Fun
Logic,9.98,Fun
Logic,11.28,Neutral
Logic,10.11,Fun
Logic,6.61,Fun
Logic,7.64,Fun
Logic,8.80,Neutral
Logic,13.75,Frustrating
Logic,10.25,Neutral
Logic,13.05,Neutral
Logic,10.86,Neutral
Logic,9.51,Fun
Logic,12.76,Neutral
Logic,8.21,Fun
Logic,13.46,Frustrating
Logic,12.33,Neutral
Logic,11.17,Neutral
Logic,11.65,Neutral
Logic,10.91,Neutral
Logic,9.61,Neutral
Logic,9.81,Neutral
Logic,9.29,Neutral
Logic,12.98,Neutral
Logic,11.70,Neutral
Logic,10.28,Neutral
Logic,8.22,Fun
Logic,11.14,Neutral
Logic,8.49,Fun
Logic,8.80,Fun
Logic,14.58,Neutral
Logic,7.71,Fun
Logic,8.73,Fun
Logic,9.34,Fun
Logic,9.31,Fun
Logic,8.25,Fun
Logic,10.12,Fun
Logic,8.42,Fun
Logic,13.18,Neutral
Logic,10.75,Neutral
Logic,12.22,Neutral
Logic,7.69,Fun
Logic,10.47,Neutral
Logic,11.59,Neutral
Logic,10.70,Neutral
Logic,10.54,Neutral
Logic,8.43,Fun
Logic,9.24,Fun
Logic,9.69,Neutral
Logic,8.90,Fun
Logic,12.03,Neutral
Logic,14.02,Neutral
Logic,13.13,Neutral
Logic,11.35,Fun
Logic,10.26,Fun
Logic,11.65,Neutral
Logic,8.92,Neutral
Logic,11.03,Fun
Logic,10.83,Neutral
Logic,5.81,Fun
Logic,14.29,Neutral
Logic,7.84,Neutral
Logic,5.25,Fun
Logic,10.50,Fun
Logic,10.71,Neutral
Logic,10.48,Fun
Logic,10.78,Neutral
Logic,8.13,Fun
Logic,11.68,Neutral
Logic,13.26,Neutral
Logic,8.82,Neutral
Logic,11.11,Neutral
Logic,9.96,Neutral
Logic,10.38,Neutral
Logic,12.45,Frustrating
Logic,11.06,Neutral
Logic,14.36,Frustrating
Logic,9.84,Fun
Logic,13.46,Neutral
Logic,9.59,Fun
Logic,10.04,Neutral
Logic,9.85,Neutral
Logic,11.08,Neutral
Logic,11.43,Fun
Logic,10.79,Fun
Logic,11.70,Neutral
Logic,8.94,Neutral
Logic,10.02,Neutral
Logic,11.80,Neutral
Logic,12.58,Neutral
Logic,11.18,Neutral
Logic,11.92,Neutral
Logic,12.18,Neutral
Logic,11.72,Neutral
Logic,10.05,Fun
Logic,10.17,Neutral
Logic,11.74,Neutral
Logic,9.59,Fun
Logic,10.24,Fun
Logic,10.32,Neutral
Logic,7.33,Fun
Logic,11.17,Fun
Logic,11.64,Neutral
Logic,10.38,Neutral
Logic,14.09,Frustrating
Logic,10.15,Fun
Logic,11.66,Neutral
Logic,11.57,Neutral
Logic,12.07,Fun
Logic,11.34,Fun
Logic,10.12,Neutral
Logic,11.63,Neutral
Logic,11.01,Neutral
Logic,10.99,Neutral
Logic,11.94,Neutral
Logic,12.05,Neutral
Logic,10.48,Neutral
Logic,9.72,Fun
Logic,13.16,Neutral
Logic,10.61,Fun
Logic,9.75,Fun
Logic,8.61,Fun
Logic,11.04,Fun
Logic,11.27,Neutral
Logic,8.22,Neutral
Logic,7.80,Fun
Logic,10.87,Neutral
Logic,8.86,Fun
Logic,13.20,Neutral
Logic,8.29,Fun
Logic,7.40,Fun
Logic,10.36,Fun
Logic,11.44,Neutral
Logic,10.81,Neutral
Logic,10.26,Fun
Logic,11.26,Fun
Logic,8.96,Neutral
Logic,10.95,Neutral
Logic,8.83,Neutral
Logic,8.89,Neutral
Logic,10.71,Neutral
Logic,11.32,Neutral
Logic,8.76,Fun
Logic,7.40,Fun
Logic,8.45,Fun
Logic,6.50,Fun
Logic,10.76,Fun
Logic,11.67,Neutral
Logic,14.10,Neutral
Logic,8.71,Fun
Logic,9.55,Neutral
Logic,10.28,Neutral
Logic,10.98,Neutral
Logic,8.90,Fun
Logic,12.36,Neutral
Logic,9.74,Fun
Logic,12.47,Neutral
Logic,7.24,Fun
Logic,10.18,Neutral
Logic,11.19,Neutral
Logic,9.52,Neutral
Logic,9.54,Fun
Logic,9.22,Fun
Logic,10.71,Neutral
Logic,13.02,Neutral
Logic,8.45,Neutral
Logic,10.30,Neutral
Logic,9.53,Fun
Logic,13.33,Neutral
Logic,14.36,Frustrating
Logic,11.50,Fun
Logic,10.63,Neutral
Logic,13.23,Neutral
Logic,9.58,Fun
Logic,10.39,Neutral
Logic,12.60,Frustrating
Logic,10.71,Neutral
Logic,9.55,Fun
Logic,10.87,Neutral
Logic,9.60,Fun
Logic,14.24,Neutral
Logic,9.73,Fun
Logic,12.38,Neutral
Logic,10.50,Fun
Logic,13.16,Frustrating
Logic,12.36,Fun
Logic,9.20,Fun
Logic,11.06,Fun
Logic,10.21,Fun
Logic,11.51,Frustrating
Logic,10.41,Neutral
Logic,11.44,Neutral
Logic,10.27,Fun
Logic,12.41,Neutral
Logic,11.13,Fun
Logic,7.87,Fun
Logic,10.46,Neutral
Logic,9.83,Neutral
Logic,12.73,Neutral
Logic,8.20,Fun
Logic,6.41,Fun
Logic,11.44,Fun
Logic,12.38,Frustrating
Logic,11.41,Neutral
Logic,13.21,Frustrating
Logic,12.30,Neutral
Logic,8.64,Fun
Logic,12.36,Neutral
Logic,9.32,Fun
Logic,12.71,Neutral
Logic,12.49,Neutral
Logic,10.40,Neutral
Logic,12.64,Neutral
Logic,9.96,Fun
Logic,12.52,Neutral
Logic,5.89,Fun
Logic,8.40,Fun
Logic,10.80,Fun
Logic,9.48,Neutral
Logic,5.16,Fun
Logic,8.83,Fun
Logic,13.73,Neutral
Logic,8.08,Neutral
Logic,10.83,Neutral
Logic,9.51,Fun
Logic,10.54,Fun
Logic,10.15,Neutral
Logic,10.23,Fun
Logic,10.25,Fun
Logic,6.15,Fun
Logic,10.50,Frustrating
Logic,10.76,Neutral
Logic,11.32,Neutral
Logic,13.23,Neutral
Logic,10.57,Neutral
Logic,11.04,Neutral
Logic,7.64,Fun
Logic,10.70,Fun
Logic,7.39,Fun
Logic,14.50,Neutral
Logic,9.79,Neutral
Logic,11.20,Fun
Logic,11.38,Neutral
Logic,7.89,Fun
Logic,11.43,Neutral
Logic,8.35,Fun
Logic,11.42,Neutral
Logic,9.26,Neutral
Logic,9.14,Neutral
Logic,11.33,Neutral
Logic,11.23,Neutral
Logic,10.00,Fun
Logic,9.03,Fun
Logic,10.89,Neutral
Logic,10.40,Neutral
Logic,12.42,Neutral
Logic,9.24,Fun
Logic,10.25,Neutral
Logic,15.04,Neutral
Logic,7.93,Fun
Logic,11.13,Neutral
Logic,11.32,Neutral
Logic,9.60,Fun
Logic,9.08,Neutral
Logic,7.59,Fun
Logic,7.66,Fun
Logic,9.97,Neutral
Logic,13.01,Neutral
Logic,10.61,Fun
Logic,13.59,Neutral
Logic,9.30,Fun
Logic,11.66,Frustrating
Logic,10.75,Fun
Logic,11.23,Neutral
Logic,10.91,Fun
Logic,12.06,Neutral
Logic,10.48,Neutral
Logic,12.44,Neutral
Logic,11.48,Neutral
Logic,10.48,Neutral
Logic,10.27,Fun
Logic,7.95,Fun
Logic,9.20,Fun
Logic,9.97,Neutral
Logic,12.37,Neutral
Logic,12.08,Neutral
Logic,8.89,Fun
Logic,9.55,Neutral
Logic,13.97,Neutral
Logic,7.67,Fun
Logic,10.86,Neutral
Logic,11.06,Fun
Logic,9.50,Fun
Logic,7.76,Fun
Logic,9.71,Fun
Logic,15.88,Frustrating
Logic,10.28,Neutral
Logic,10.05,Fun
Logic,10.86,Neutral
Logic,8.16,Fun
Logic,12.00,Neutral
Logic,11.94,Neutral
Logic,9.80,Fun
Logic,10.62,Neutral
Logic,9.49,Fun
Logic,11.88,Neutral
Logic,7.18,Fun
Logic,10.06,Neutral
Logic,11.75,Neutral
Logic,13.87,Neutral
Logic,8.68,Fun
Logic,8.26,Fun
Logic,10.28,Fun
Logic,10.38,Neutral
Logic,12.02,Neutral
Logic,10.27,Neutral
Logic,9.35,Fun
Logic,14.28,Frustrating
Logic,9.84,Neutral
Logic,12.26,Neutral
Logic,11.99,Neutral
Logic,9.62,Fun
Logic,13.82,Neutral
Logic,8.19,Fun
Logic,8.62,Fun
Logic,12.83,Neutral
Logic,7.39,Fun
Logic,11.77,Neutral
Logic,10.89,Fun
Logic,11.98,Neutral
Logic,12.06,Neutral
Logic,9.17,Neutral
Logic,9.13,Fun
Logic,12.13,Neutral
Logic,12.28,Neutral
Logic,8.27,Fun
Logic,8.04,Fun
Logic,8.35,Fun
Logic,10.47,Fun
Logic,10.46,Neutral
Logic,15.16,Frustrating
Logic,11.58,Neutral
Logic,10.20,Neutral
Logic,9.44,Fun
Logic,9.43,Fun
Logic,9.26,Neutral
Logic,8.31,Neutral
Logic,10.85,Fun
Logic,4.12,Fun
Logic,8.16,Fun
Logic,12.48,Neutral
Logic,10.80,Neutral
Logic,11.61,Neutral
Logic,9.32,Fun
Logic,13.32,Neutral
Logic,9.91,Fun
Logic,11.67,Neutral
Logic,10.53,Neutral
Logic,11.46,Frustrating
Logic,9.62,Neutral
Logic,12.99,Neutral
Logic,9.46,Neutral
Logic,16.22,Frustrating
Logic,10.18,Neutral
Logic,10.75,Frustrating
Logic,9.26,Fun
Logic,11.97,Neutral
Logic,10.88,Neutral
Logic,11.77,Neutral
Logic,11.93,Fun
Logic,8.96,Fun
Logic,12.15,Neutral
Logic,8.12,Fun
Logic,10.81,Neutral
Logic,12.33,Neutral
Logic,7.32,Fun
Logic,9.62,Fun
Logic,9.69,Fun
Logic,6.38,Fun
Logic,10.09,Fun
Logic,13.32,Neutral
Logic,7.69,Fun
Logic,8.30,Fun
Logic,9.71,Fun
Logic,10.38,Neutral
Logic,10.71,Neutral
Logic,10.88,Neutral
Logic,9.94,Fun
Logic,15.22,Neutral
Logic,9.60,Neutral
Logic,7.83,Fun
Logic,7.37,Fun
Logic,10.10,Neutral
Logic,9.42,Neutral
Logic,12.60,Frustrating
Logic,10.13,Fun
Logic,10.66,Neutral
Logic,7.26,Fun
Logic,10.02,Neutral
Logic,9.96,Fun
Logic,7.69,Fun
Logic,8.67,Fun
Logic,8.75,Fun
Logic,12.15,Frustrating
Logic,11.62,Fun
Logic,11.89,Neutral
Logic,13.31,Neutral
Logic,9.86,Fun
Logic,12.87,Neutral
Logic,9.97,Neutral
Logic,12.81,Frustrating
Logic,7.99,Fun
Logic,9.29,Neutral
Logic,12.33,Neutral
Logic,13.81,Neutral
Logic,10.42,Neutral
Logic,9.84,Fun
Logic,11.75,Frustrating
Logic,10.26,Neutral
Logic,10.53,Neutral
Logic,11.00,Fun
Logic,12.68,Neutral
Logic,8.37,Fun
Logic,9.62,Neutral
Logic,11.70,Neutral
Logic,6.21,Fun
Logic,13.09,Neutral
Logic,9.20,Neutral
Logic,8.41,Fun
Logic,10.84,Neutral
Logic,14.97,Frustrating
Logic,9.16,Neutral
Logic,7.51,Fun
Logic,10.23,Fun
Logic,12.84,Neutral
Logic,9.95,Neutral
Logic,11.70,Neutral
Logic,12.81,Neutral
Logic,7.07,Neutral
Logic,11.70,Neutral
Logic,9.47,Neutral
Logic,10.38,Neutral
Logic,14.99,Neutral
Logic,11.00,Neutral
Logic,12.12,Neutral
Logic,8.52,Fun
Logic,11.36,Neutral
Logic,10.25,Fun
Logic,10.04,Neutral
Logic,11.62,Neutral
Logic,7.49,Fun
Logic,13.28,Neutral
Logic,15.07,Frustrating
Logic,9.62,Neutral
Logic,11.54,Neutral
Logic,14.61,Frustrating
Logic,8.74,Neutral
Logic,10.59,Neutral
Logic,15.12,Neutral
Logic,8.65,Fun
Logic,12.41,Neutral
Logic,11.45,Neutral
Logic,9.77,Fun
Logic,11.22,Neutral
Logic,9.84,Fun
Logic,12.02,Neutral
Logic,9.48,Neutral
Logic,6.99,Fun
Logic,12.13,Fun
Logic,12.76,Neutral
Logic,10.72,Fun
Logic,8.84,Neutral
Logic,9.53,Neutral
Logic,7.87,Fun
Logic,7.73,Fun
Logic,12.76,Neutral
Logic,6.38,Fun
Logic,11.62,Neutral
Logic,9.73,Neutral
Logic,7.85,Neutral
Logic,10.03,Fun
Logic,10.12,Neutral
Logic,12.90,Neutral
Logic,15.30,Frustrating
Logic,14.15,Frustrating
Logic,13.75,Frustrating
Logic,13.73,Neutral
Logic,12.36,Neutral
Logic,9.59,Neutral
Logic,10.84,Fun
Logic,7.44,Fun
Logic,8.94,Fun
Logic,8.75,Neutral
Logic,8.32,Fun
Logic,13.33,Neutral
Logic,11.50,Neutral
Logic,11.03,Neutral
Logic,10.48,Fun
Logic,12.47,Frustrating
Logic,12.27,Neutral
Logic,8.69,Neutral
Logic,6.49,Fun
Logic,8.14,Neutral
Logic,9.51,Fun
Logic,10.49,Fun
Logic,13.51,Neutral
Logic,11.77,Fun
Logic,11.87,Neutral
Logic,12.12,Neutral
Logic,10.24,Neutral
Logic,8.35,Fun
Logic,8.70,Fun
Logic,7.79,Fun
Logic,7.91,Fun
Logic,7.47,Fun
Logic,12.22,Neutral
Logic,8.07,Fun
Logic,11.74,Neutral
Logic,15.19,Frustrating
Logic,10.10,Neutral
Logic,10.13,Fun
Logic,12.18,Neutral
Logic,10.47,Fun
Logic,8.97,Fun
Logic,7.66,Fun
Logic,10.69,Fun
Logic,9.65,Fun
Logic,11.28,Neutral
Logic,11.06,Neutral
Logic,13.10,Frustrating
Logic,11.70,Neutral
Logic,12.77,Neutral
Logic,10.64,Fun
Logic,12.13,Fun
Logic,10.01,Fun
Logic,10.19,Fun
Logic,10.65,Frustrating
Logic,8.28,Neutral
Logic,8.09,Fun
Logic,9.92,Neutral
Logic,7.70,Fun
Logic,10.69,Neutral
Logic,12.10,Neutral
Logic,8.74,Fun
Logic,10.60,Fun
Logic,7.42,Fun
Logic,12.37,Neutral
Logic,9.79,Neutral
Logic,13.56,Neutral
Logic,10.58,Neutral
Logic,14.22,Neutral
Logic,11.17,Fun
Logic,10.12,Neutral
Logic,12.52,Neutral
Logic,11.56,Fun
Logic,9.39,Fun
Logic,11.90,Fun
Logic,11.76,Neutral
Logic,11.25,Neutral
Logic,9.79,Fun
Logic,10.40,Neutral
Logic,12.26,Neutral
Logic,12.75,Neutral
Logic,11.10,Neutral
Logic,8.89,Neutral
Logic,12.01,Neutral
Logic,10.80,Fun
Logic,12.77,Neutral
Logic,7.30,Fun
Logic,9.01,Fun
Logic,11.57,Neutral
Logic,7.79,Neutral
Logic,16.00,Neutral
Logic,8.80,Fun
Logic,11.39,Neutral
Logic,7.04,Fun
Logic,14.91,Neutral
Logic,11.95,Neutral
Logic,9.47,Neutral
Logic,11.02,Neutral
Logic,9.08,Fun
Logic,7.06,Fun
Logic,8.32,Fun
Logic,8.68,Fun
Logic,12.78,Neutral
Logic,11.43,Neutral
Logic,9.76,Neutral
Logic,9.99,Neutral
Logic,12.64,Neutral
Logic,8.49,Fun
Logic,11.70,Fun
Logic,8.63,Fun
Logic,11.93,Neutral
Logic,13.01,Neutral
Logic,9.63,Neutral
Logic,11.41,Neutral
Logic,6.09,Fun
Logic,11.15,Neutral
Logic,11.13,Neutral
Logic,11.35,Neutral
Logic,12.93,Neutral
Logic,8.59,Fun
Logic,13.30,Neutral
Logic,8.58,Neutral
Logic,7.23,Neutral
Logic,14.91,Neutral
Logic,12.13,Neutral
Logic,12.03,Fun
Logic,11.76,Neutral
Logic,10.08,Neutral
Logic,12.52,Neutral
Logic,13.37,Neutral
Logic,7.38,Fun
Logic,8.21,Fun
Logic,9.05,Fun
Logic,11.55,Neutral
Logic,5.81,Fun
Logic,10.19,Fun
Logic,7.60,Fun
Logic,9.81,Neutral
Logic,7.29,Fun
Logic,12.84,Frustrating
Logic,9.95,Fun
Logic,10.11,Fun
Logic,13.48,Neutral
Logic,8.77,Fun
Logic,7.41,Fun
Logic,9.26,Fun
Logic,9.19,Fun
Logic,11.20,Neutral
Logic,9.87,Neutral
Logic,7.68,Fun
Logic,10.13,Neutral
Logic,11.69,Neutral
Logic,7.81,Neutral
Logic,12.50,Neutral
Logic,11.92,Neutral
Logic,13.50,Neutral
Logic,9.84,Fun
Logic,11.35,Neutral
Logic,8.75,Neutral
Logic,9.99,Neutral
Logic,8.39,Fun
Logic,12.65,Neutral
Logic,7.60,Fun
Logic,11.73,Neutral
Logic,9.13,Fun
Logic,8.40,Fun
Logic,13.42,Neutral
Logic,10.71,Fun
Logic,11.17,Neutral
Logic,10.89,Neutral
Logic,11.81,Neutral
Logic,13.45,Neutral
Logic,10.62,Fun
Logic,12.94,Neutral
Logic,5.81,Fun
Logic,11.76,Neutral
Logic,11.35,Neutral
Logic,10.86,Neutral
Logic,10.75,Neutral
Logic,9.58,Fun
Logic,9.25,Neutral
Logic,12.69,Neutral
Logic,10.13,Fun
Logic,12.86,Neutral
Logic,9.73,Fun
Logic,8.47,Fun
Logic,13.39,Neutral
Logic,10.30,Fun
Logic,12.93,Neutral
Logic,8.04,Neutral
Logic,11.22,Neutral
Logic,9.87,Neutral
Logic,14.41,Frustrating
Logic,13.12,Neutral
Logic,11.62,Neutral
Logic,9.49,Neutral
Logic,12.47,Neutral
Logic,11.94,Neutral
Logic,7.61,Neutral
Logic,12.88,Neutral
Logic,12.21,Neutral
Logic,10.12,Neutral
Logic,15.12,Neutral
Logic,12.41,Neutral
Logic,9.47,Neutral
Logic,12.36,Neutral
Logic,11.32,Frustrating
Logic,10.15,Fun
Logic,3.98,Fun
Logic,9.64,Neutral
Logic,10.55,Fun
Logic,11.95,Neutral
Logic,11.21,Neutral
Logic,10.95,Neutral
Logic,13.53,Frustrating
Logic,10.39,Fun
Logic,8.39,Neutral
Logic,9.49,Neutral
Logic,10.13,Fun
Logic,9.35,Fun
Logic,6.77,Fun
Logic,11.69,Neutral
Logic,12.08,Neutral
Logic,9.03,Fun
Logic,11.37,Fun
Logic,9.87,Neutral
Logic,9.91,Neutral
Logic,11.71,Neutral
Logic,11.34,Neutral
Logic,9.33,Fun
Logic,9.04,Neutral
Logic,11.59,Neutral
Logic,8.50,Fun
Logic,9.09,Fun
Logic,13.27,Neutral
Logic,10.82,Neutral
Logic,9.61,Fun
Logic,8.14,Neutral
Logic,11.93,Neutral
Logic,9.39,Neutral
Logic,10.69,Neutral
Logic,12.88,Neutral
Logic,10.06,Neutral
Logic,12.56,Fun
Logic,8.21,Fun
Logic,6.97,Fun
Logic,11.15,Neutral
Logic,12.88,Neutral
Logic,9.45,Neutral
Logic,9.99,Fun
Logic,12.35,Neutral
Logic,9.59,Fun
Logic,8.26,Fun
Logic,8.85,Neutral
Logic,10.15,Neutral
Logic,7.40,Fun
Logic,12.12,Neutral
Logic,11.65,Neutral
Logic,12.19,Neutral
Logic,13.59,Frustrating
Logic,12.47,Neutral
Logic,13.40,Neutral
Logic,9.80,Neutral
Logic,12.82,Neutral
Logic,7.80,Fun
Logic,11.73,Neutral
Logic,13.82,Neutral
Logic,14.61,Neutral
Logic,11.08,Neutral
Logic,12.03,Neutral
Logic,8.34,Neutral
Logic,7.43,Neutral
Logic,10.48,Neutral
Logic,11.09,Neutral
